"Year","Age","Triangle","Cohort","Population","Deaths" 
2008,107,2,1900,14.14,3.65
2008,108,1,1900,7.42,2.6
2008,108,2,1899,6.02,1.68
2008,109,1,1899,2.9,1.18
2008,109,2,1898,2.21,0.75
2008,110,1,1898,0.87,0.52
2008,110,2,1897,0.67,0.4
2008,111,1,1897,0.14,0.27
2008,111,2,1896,0,0
2008,112,1,1896,0,0
2008,112,2,1895,0,0
2008,113,1,1895,0,0
2008,113,2,1894,0,0
2008,114,1,1894,0,0
2008,114,2,1893,0,0
2008,115,1,1893,0,0
2008,115,2,1892,0,0
2008,116,1,1892,0,0
2008,116,2,1891,0,0
2008,117,1,1891,0,0
2008,117,2,1890,0,0
2008,118,1,1890,0,0
2008,118,2,1889,0,0
2008,119,1,1889,0,0
2008,119,2,1888,0,0
2008,120,1,1888,0,0
2008,120,2,1887,0,0
2008,121,1,1887,0,0
2008,121,2,1886,0,0
2008,122,1,1886,0,0
2008,122,2,1885,0,0
2008,123,1,1885,0,0
2008,123,2,1884,0,0
2008,124,1,1884,0,0
2008,124,2,1883,0,0
2008,125,1,1883,0,0
2008,125,2,1882,0,0
2008,126,1,1882,0,0
2008,126,2,1881,0,0
2008,127,1,1881,0,0
2008,127,2,1880,0,0
2008,128,1,1880,0,0
2008,128,2,1879,0,0
2008,129,1,1879,0,0
2008,129,2,1878,0,0
2008,130,1,1878,0,0
2008,130,2,1877,0,0
2009,0,1,2009,362064,3374
2009,0,2,2008,359073,554
2009,1,1,2008,347285.5,154
2009,1,2,2007,336161,109
2009,2,1,2007,334962.5,114
2009,2,2,2006,333958,85
2009,3,1,2006,337570.5,74
2009,3,2,2005,341324,56
2009,4,1,2005,346809,60
2009,4,2,2004,352398,48
2009,5,1,2004,342773,55
2009,5,2,2003,333241,45
2009,6,1,2003,332290.5,38
2009,6,2,2002,331416,31
2009,7,1,2002,328736,47
2009,7,2,2001,326127,40
2009,8,1,2001,329447.05,37
2009,8,2,2000,332840.11,33
2009,9,1,2000,332862.59,39
2009,9,2,1999,332953.06,35
2009,10,1,1999,334323.04,37
2009,10,2,1998,335762.01,34
2009,11,1,1998,337161.73,32
2009,11,2,1997,338624.46,29
2009,12,1,1997,338869.53,47
2009,12,2,1996,339186.6,43
2009,13,1,1996,339239.71,47
2009,13,2,1995,339379.83,44
2009,14,1,1995,339765.08,53
2009,14,2,1994,340243.34,49
2009,15,1,1994,339904.32,78
2009,15,2,1993,339686.3,72
2009,16,1,1993,339322.61,76
2009,16,2,1992,339101.92,71
2009,17,1,1992,338611.53,86
2009,17,2,1991,338271.14,79
2009,18,1,1991,337619.09,94
2009,18,2,1990,337133.03,87
2009,19,1,1990,336375.32,88
2009,19,2,1989,335787.6,83
2009,20,1,1989,334118.88,79
2009,20,2,1988,332609.17,76
2009,21,1,1988,330702.96,85
2009,21,2,1987,328953.76,81
2009,22,1,1987,326967.63,87
2009,22,2,1986,325144.5,82
2009,23,1,1986,322911.83,102
2009,23,2,1985,320858.16,97
2009,24,1,1985,319153.63,95
2009,24,2,1984,317636.1,90
2009,25,1,1984,317753.77,104
2009,25,2,1983,318058.44,97
2009,26,1,1983,319879.48,100
2009,26,2,1982,321889.52,92
2009,27,1,1982,324153.18,117
2009,27,2,1981,326616.83,108
2009,28,1,1981,328790.25,116
2009,28,2,1980,331179.67,108
2009,29,1,1980,332340.34,114
2009,29,2,1979,333714,105
2009,30,1,1979,331988.21,122
2009,30,2,1978,330479.43,112
2009,31,1,1978,325736.09,127
2009,31,2,1977,321222.75,118
2009,32,1,1977,315327.13,141
2009,32,2,1976,309680.51,131
2009,33,1,1976,303764.88,134
2009,33,2,1975,298106.25,126
2009,34,1,1975,292314.58,158
2009,34,2,1974,286796.91,148
2009,35,1,1974,281691.07,155
2009,35,2,1973,276879.24,146
2009,36,1,1973,272596.57,169
2009,36,2,1972,268619.9,160
2009,37,1,1972,264656.58,150
2009,37,2,1971,260993.25,140
2009,38,1,1971,256943.68,175
2009,38,2,1970,253198.1,164
2009,39,1,1970,249445.37,182
2009,39,2,1969,246027.65,171
2009,40,1,1969,243185.63,198
2009,40,2,1968,240699.62,185
2009,41,1,1968,238837.97,205
2009,41,2,1967,237352.33,191
2009,42,1,1967,235920.83,211
2009,42,2,1966,234876.34,196
2009,43,1,1966,233555.78,230
2009,43,2,1965,232646.22,215
2009,44,1,1965,231404.27,245
2009,44,2,1964,230606.31,229
2009,45,1,1964,229321.95,275
2009,45,2,1963,228525.59,259
2009,46,1,1963,227242.25,281
2009,46,2,1962,226483.91,266
2009,47,1,1962,225208.3,298
2009,47,2,1961,224481.68,283
2009,48,1,1961,223186.31,337
2009,48,2,1960,222495.93,322
2009,49,1,1960,221145.98,356
2009,49,2,1959,220460.04,342
2009,50,1,1959,219034.05,384
2009,50,2,1958,218319.06,369
2009,51,1,1958,216689.18,426
2009,51,2,1957,215838.31,410
2009,52,1,1957,214121.74,456
2009,52,2,1956,213252.18,437
2009,53,1,1956,211462.29,491
2009,53,2,1955,210578.4,469
2009,54,1,1955,208530.17,504
2009,54,2,1954,207431.94,481
2009,55,1,1954,205041.06,542
2009,55,2,1953,203645.17,514
2009,56,1,1953,200804.58,597
2009,56,2,1952,199040.98,563
2009,57,1,1952,195970.08,614
2009,57,2,1951,194039.18,577
2009,58,1,1951,190893.05,635
2009,58,2,1950,188918.93,595
2009,59,1,1950,185641.97,713
2009,59,2,1949,183627.02,667
2009,60,1,1949,180274.88,758
2009,60,2,1948,178296.74,707
2009,61,1,1948,174795.11,758
2009,61,2,1947,172706.48,706
2009,62,1,1947,169090.18,830
2009,62,2,1946,166951.88,772
2009,63,1,1946,163214.7,844
2009,63,2,1945,161032.51,783
2009,64,1,1945,157368.35,940
2009,64,2,1944,155358.18,871
2009,65,1,1944,151967.64,927
2009,65,2,1943,150307.09,859
2009,66,1,1943,147221.49,971
2009,66,2,1942,145891.89,897
2009,67,1,1942,142916.83,994
2009,67,2,1941,141756.77,918
2009,68,1,1941,138473.41,1003
2009,68,2,1940,137033.05,925
2009,69,1,1940,133894.71,1137
2009,69,2,1939,132730.37,1049
2009,70,1,1939,129906.35,1203
2009,70,2,1938,129240.33,1109
2009,71,1,1938,126507.36,1216
2009,71,2,1937,126001.39,1118
2009,72,1,1937,123297.41,1315
2009,72,2,1936,122918.42,1207
2009,73,1,1936,119889.16,1368
2009,73,2,1935,119320.9,1254
2009,74,1,1935,116324.06,1510
2009,74,2,1934,115961.22,1380
2009,75,1,1934,112811.79,1522
2009,75,2,1933,112430.37,1388
2009,76,1,1933,108793.86,1678
2009,76,2,1932,108070.36,1525
2009,77,1,1932,104259.13,1885
2009,77,2,1931,103682.9,1710
2009,78,1,1931,99393.74,2098
2009,78,2,1930,98707.58,1893
2009,79,1,1930,94254.14,2239
2009,79,2,1929,93701.7,2008
2009,80,1,1929,89106.06,2342
2009,80,2,1928,88604.42,2086
2009,81,1,1928,83711.69,2378
2009,81,2,1927,83005.96,2101
2009,82,1,1927,77883.64,2485
2009,82,2,1926,77044.32,2182
2009,83,1,1926,71336.85,2645
2009,83,2,1925,70119.39,2308
2009,84,1,1925,63958.02,2660
2009,84,2,1924,62406.65,2302
2009,85,1,1924,49955.49,2635
2009,85,2,1923,42063.33,2257
2009,86,1,1923,37895.87,2726
2009,86,2,1922,38291.41,2306
2009,87,1,1922,33813.9,2646
2009,87,2,1921,33853.4,2211
2009,88,1,1921,29532.27,2527
2009,88,2,1920,29505.15,2083
2009,89,1,1920,25041.49,2428
2009,89,2,1919,24632.84,1972
2009,90,1,1919,20497.38,2045
2009,90,2,1918,19970.93,1637
2009,91,1,1918,16665.76,1891
2009,91,2,1917,16492.59,1495
2009,92,1,1917,13645.42,1677
2009,92,2,1916,13600.25,1307
2009,93,1,1916,11188.97,1462
2009,93,2,1915,11208.69,1124
2009,94,1,1915,9016.89,1320
2009,94,2,1914,8949.09,1000
2009,95,1,1914,6960.44,1106
2009,95,2,1913,6797.79,826
2009,96,1,1913,5138.44,868
2009,96,2,1912,4945.1,640
2009,97,1,1912,3628.48,657
2009,97,2,1911,3427.86,476
2009,98,1,1911,2439.4,493
2009,98,2,1910,2279.95,353
2009,99,1,1910,1571.16,347
2009,99,2,1909,1459.36,244
2009,100,1,1909,992.79,197.82
2009,100,2,1908,932.34,162.12
2009,101,1,1908,621.6,131.13
2009,101,2,1907,578.59,105.61
2009,102,1,1907,373.6,83.86
2009,102,2,1906,338.99,64.76
2009,103,1,1906,213.72,50.49
2009,103,2,1905,191.39,38.17
2009,104,1,1905,121.41,29.23
2009,104,2,1904,113.12,23.51
2009,105,1,1904,67.78,17.69
2009,105,2,1903,59.08,13.12
2009,106,1,1903,34.72,9.7
2009,106,2,1902,30.43,6.95
2009,107,1,1902,17.65,5.05
2009,107,2,1901,15.43,3.61
2009,108,1,1901,8.86,2.59
2009,108,2,1900,7.89,1.99
2009,109,1,1900,4.09,1.41
2009,109,2,1899,3.17,0.89
2009,110,1,1899,1.41,0.62
2009,110,2,1898,0.94,0.39
2009,111,1,1898,0.27,0.27
2009,111,2,1897,0,0
2009,112,1,1897,0,0
2009,112,2,1896,0,0
2009,113,1,1896,0,0
2009,113,2,1895,0,0
2009,114,1,1895,0,0
2009,114,2,1894,0,0
2009,115,1,1894,0,0
2009,115,2,1893,0,0
2009,116,1,1893,0,0
2009,116,2,1892,0,0
2009,117,1,1892,0,0
2009,117,2,1891,0,0
2009,118,1,1891,0,0
2009,118,2,1890,0,0
2009,119,1,1890,0,0
2009,119,2,1889,0,0
2009,120,1,1889,0,0
2009,120,2,1888,0,0
2009,121,1,1888,0,0
2009,121,2,1887,0,0
2009,122,1,1887,0,0
2009,122,2,1886,0,0
2009,123,1,1886,0,0
2009,123,2,1885,0,0
2009,124,1,1885,0,0
2009,124,2,1884,0,0
2009,125,1,1884,0,0
2009,125,2,1883,0,0
2009,126,1,1883,0,0
2009,126,2,1882,0,0
2009,127,1,1882,0,0
2009,127,2,1881,0,0
2009,128,1,1881,0,0
2009,128,2,1880,0,0
2009,129,1,1880,0,0
2009,129,2,1879,0,0
2009,130,1,1879,0,0
2009,130,2,1878,0,0
2010,0,1,2010,367329,3371
2010,0,2,2009,358690,554
2010,1,1,2009,358194,160
2010,1,2,2008,358365,113
2010,2,1,2008,347058.5,99
2010,2,2,2007,335938,73
2010,3,1,2007,334809.5,59
2010,3,2,2006,333799,45
2010,4,1,2006,337463,46
2010,4,2,2005,341208,36
2010,5,1,2005,346715.5,45
2010,5,2,2004,352295,36
2010,6,1,2004,342694.5,33
2010,6,2,2003,333158,28
2010,7,1,2003,332220,33
2010,7,2,2002,331338,28
2010,8,1,2002,328668.5,27
2010,8,2,2001,326050,23
2010,9,1,2001,329382.55,35
2010,9,2,2000,332768.11,30
2010,10,1,2000,332793.59,35
2010,10,2,1999,332881.06,32
2010,11,1,1999,334256.54,36
2010,11,2,1998,335696.01,32
2010,12,1,1998,337085.73,44
2010,12,2,1997,338548.46,41
2010,13,1,1997,338780.03,49
2010,13,2,1996,339096.6,44
2010,14,1,1996,339139.21,63
2010,14,2,1995,339282.83,57
2010,15,1,1995,339640.58,67
2010,15,2,1994,340116.34,61
2010,16,1,1994,339758.32,84
2010,16,2,1993,339538.3,77
2010,17,1,1993,339173.11,64
2010,17,2,1992,338944.92,60
2010,18,1,1992,338449.03,90
2010,18,2,1991,338098.14,85
2010,19,1,1991,337445.59,84
2010,19,2,1990,336958.03,80
2010,20,1,1990,336210.32,87
2010,20,2,1989,335625.6,83
2010,21,1,1989,333950.38,94
2010,21,2,1988,332448.17,90
2010,22,1,1988,330534.46,79
2010,22,2,1987,328785.76,75
2010,23,1,1987,326795.63,84
2010,23,2,1986,324960.5,80
2010,24,1,1986,322727.83,96
2010,24,2,1985,320666.16,91
2010,25,1,1985,318968.63,85
2010,25,2,1984,317442.1,80
2010,26,1,1984,317572.77,83
2010,26,2,1983,317861.44,78
2010,27,1,1983,319689.48,93
2010,27,2,1982,321680.52,85
2010,28,1,1982,323943.18,110
2010,28,2,1981,326392.83,102
2010,29,1,1981,328577.75,101
2010,29,2,1980,330957.67,93
2010,30,1,1980,332116.84,127
2010,30,2,1979,333487,118
2010,31,1,1979,331742.21,134
2010,31,2,1978,330240.43,125
2010,32,1,1978,325477.59,133
2010,32,2,1977,320963.75,124
2010,33,1,1977,315062.63,140
2010,33,2,1976,309415.51,130
2010,34,1,1976,303491.88,132
2010,34,2,1975,297822.25,124
2010,35,1,1975,292036.08,127
2010,35,2,1974,286493.91,120
2010,36,1,1974,281395.57,156
2010,36,2,1973,276564.24,147
2010,37,1,1973,272289.57,158
2010,37,2,1972,268309.9,148
2010,38,1,1972,264341.08,168
2010,38,2,1971,260678.25,158
2010,39,1,1971,256603.18,178
2010,39,2,1970,252852.1,166
2010,40,1,1970,249083.37,190
2010,40,2,1969,245658.65,178
2010,41,1,1969,242800.13,204
2010,41,2,1968,240309.62,190
2010,42,1,1968,238441.47,201
2010,42,2,1967,236950.33,187
2010,43,1,1967,235509.33,208
2010,43,2,1966,234450.34,195
2010,44,1,1966,233112.78,231
2010,44,2,1965,232186.22,216
2010,45,1,1965,230918.77,250
2010,45,2,1964,230102.31,235
2010,46,1,1964,228796.95,273
2010,46,2,1963,227985.59,259
2010,47,1,1963,226675.75,310
2010,47,2,1962,225919.91,295
2010,48,1,1962,224589.3,323
2010,48,2,1961,223861.68,308
2010,49,1,1961,222503.81,379
2010,49,2,1960,221817.93,364
2010,50,1,1960,220414.98,372
2010,50,2,1959,219734.04,358
2010,51,1,1959,218259.05,398
2010,51,2,1958,217524.06,382
2010,52,1,1958,215849.18,435
2010,52,2,1957,214972.31,416
2010,53,1,1957,213214.24,474
2010,53,2,1956,212324.18,452
2010,54,1,1956,210498.79,504
2010,54,2,1955,209605.4,480
2010,55,1,1955,207503.17,557
2010,55,2,1954,206408.94,528
2010,56,1,1954,203943.06,560
2010,56,2,1953,202534.17,529
2010,57,1,1953,199641.08,624
2010,57,2,1952,197863.98,587
2010,58,1,1952,194733.08,681
2010,58,2,1951,192827.18,638
2010,59,1,1951,189571.05,704
2010,59,2,1950,187610.93,658
2010,60,1,1950,184230.47,745
2010,60,2,1949,182202.02,694
2010,61,1,1949,178817.38,757
2010,61,2,1948,176831.74,705
2010,62,1,1948,173250.61,856
2010,62,2,1947,171170.48,796
2010,63,1,1947,167434.68,907
2010,63,2,1946,165335.88,841
2010,64,1,1946,161478.2,915
2010,64,2,1945,159309.51,848
2010,65,1,1945,155549.35,997
2010,65,2,1944,153560.18,923
2010,66,1,1944,150097.64,995
2010,66,2,1943,148477.09,919
2010,67,1,1943,145297.99,1042
2010,67,2,1942,144000.89,963
2010,68,1,1942,140943.33,1070
2010,68,2,1941,139835.77,987
2010,69,1,1941,136400.41,1105
2010,69,2,1940,134971.05,1019
2010,70,1,1940,131639.21,1251
2010,70,2,1939,130478.37,1152
2010,71,1,1939,127502.35,1344
2010,71,2,1938,126915.33,1237
2010,72,1,1938,123992.86,1374
2010,72,2,1937,123568.39,1261
2010,73,1,1937,120670.41,1430
2010,73,2,1936,120343.42,1310
2010,74,1,1936,117088.66,1546
2010,74,2,1935,116556.9,1413
2010,75,1,1935,113328.06,1697
2010,75,2,1934,113059.22,1547
2010,76,1,1934,109633.79,1771
2010,76,2,1933,109364.37,1609
2010,77,1,1933,105355.86,1881
2010,77,2,1932,104660.36,1704
2010,78,1,1932,100441.63,2159
2010,78,2,1931,99874.9,1948
2010,79,1,1931,95201.74,2339
2010,79,2,1930,94575.58,2099
2010,80,1,1930,89813.14,2472
2010,80,2,1929,89351.7,2202
2010,81,1,1929,84487.06,2621
2010,81,2,1928,84140.42,2316
2010,82,1,1928,78915.69,2748
2010,82,2,1927,78419.96,2413
2010,83,1,1927,72915.64,2742
2010,83,2,1926,72217.32,2393
2010,84,1,1926,66203.35,2967
2010,84,2,1925,65151.39,2569
2010,85,1,1925,58714.02,3065
2010,85,2,1924,57469.65,2624
2010,86,1,1924,44690.49,3010
2010,86,2,1923,37080.33,2545
2010,87,1,1923,32689.87,2987
2010,87,2,1922,33339.41,2495
2010,88,1,1922,28795.9,2872
2010,88,2,1921,29115.4,2368
2010,89,1,1921,24786.77,2669
2010,89,2,1920,24994.15,2168
2010,90,1,1920,20727.99,2480
2010,90,2,1919,20615.84,1986
2010,91,1,1919,16661.88,2214
2010,91,2,1918,16442.93,1749
2010,92,1,1918,13271.26,1889
2010,92,2,1917,13320.59,1472
2010,93,1,1917,10704.92,1653
2010,93,2,1916,10831.25,1270
2010,94,1,1916,8617.47,1439
2010,94,2,1915,8764.69,1091
2010,95,1,1915,6789.39,1257
2010,95,2,1914,6843.09,938
2010,96,1,1914,5113.94,1060
2010,96,2,1913,5103.79,781
2010,97,1,1913,3695.94,798
2010,97,2,1912,3648.1,579
2010,98,1,1912,2557.48,577
2010,98,2,1911,2458.86,413
2010,99,1,1911,1659.4,435
2010,99,2,1910,1579.95,307
2010,100,1,1910,1044.45,243.68
2010,100,2,1909,1017.55,201.59
2010,101,1,1909,660.97,164.22
2010,101,2,1908,639.09,133.09
2010,102,1,1908,405.15,106.46
2010,102,2,1907,389.11,84.81
2010,103,1,1907,238.57,66.62
2010,103,2,1906,223.74,50.9
2010,104,1,1906,133.72,39.27
2010,104,2,1905,123.99,29.39
2010,105,1,1905,74.38,22.28
2010,105,2,1904,71.91,17.75
2010,106,1,1904,40.35,13.23
2010,106,2,1903,36.25,9.72
2010,107,1,1903,19.95,7.13
2010,107,2,1902,18.43,5.06
2010,108,1,1902,10.01,3.65
2010,108,2,1901,9.23,2.59
2010,109,1,1901,4.87,1.84
2010,109,2,1900,4.5,1.41
2010,110,1,1900,2.06,0.98
2010,110,2,1899,1.65,0.62
2010,111,1,1899,0.52,0.43
2010,111,2,1898,0.27,0.27
2010,112,1,1898,0,0
2010,112,2,1897,0,0
2010,113,1,1897,0,0
2010,113,2,1896,0,0
2010,114,1,1896,0,0
2010,114,2,1895,0,0
2010,115,1,1895,0,0
2010,115,2,1894,0,0
2010,116,1,1894,0,0
2010,116,2,1893,0,0
2010,117,1,1893,0,0
2010,117,2,1892,0,0
2010,118,1,1892,0,0
2010,118,2,1891,0,0
2010,119,1,1891,0,0
2010,119,2,1890,0,0
2010,120,1,1890,0,0
2010,120,2,1889,0,0
2010,121,1,1889,0,0
2010,121,2,1888,0,0
2010,122,1,1888,0,0
2010,122,2,1887,0,0
2010,123,1,1887,0,0
2010,123,2,1886,0,0
2010,124,1,1886,0,0
2010,124,2,1885,0,0
2010,125,1,1885,0,0
2010,125,2,1884,0,0
2010,126,1,1884,0,0
2010,126,2,1883,0,0
2010,127,1,1883,0,0
2010,127,2,1882,0,0
2010,128,1,1882,0,0
2010,128,2,1881,0,0
2010,129,1,1881,0,0
2010,129,2,1880,0,0
2010,130,1,1880,0,0
2010,130,2,1879,0,0
2011,0,1,2011,368236,3394
2011,0,2,2010,363958,558
2011,1,1,2010,360641,133
2011,1,2,2009,357976,94
2011,2,1,2009,357979.5,104
2011,2,2,2008,358153,76
2011,3,1,2008,346917,63
2011,3,2,2007,335806,49
2011,4,1,2007,334716,43
2011,4,2,2006,333708,33
2011,5,1,2006,337384.5,41
2011,5,2,2005,341127,33
2011,6,1,2005,346642,43
2011,6,2,2004,352226,36
2011,7,1,2004,342629.5,32
2011,7,2,2003,333097,28
2011,8,1,2003,332164.5,26
2011,8,2,2002,331283,23
2011,9,1,2002,328611,35
2011,9,2,2001,325992,30
2011,10,1,2001,329317.55,34
2011,10,2,2000,332703.11,30
2011,11,1,2000,332726.59,37
2011,11,2,1999,332813.06,33
2011,12,1,1999,334182.04,39
2011,12,2,1998,335620.01,36
2011,13,1,1998,336996.23,54
2011,13,2,1997,338458.46,50
2011,14,1,1997,338677.53,47
2011,14,2,1996,338989.6,43
2011,15,1,1996,339022.71,65
2011,15,2,1995,339158.83,60
2011,16,1,1995,339500.58,76
2011,16,2,1994,339971.34,69
2011,17,1,1994,339613.82,78
2011,17,2,1993,339397.3,72
2011,18,1,1993,339015.11,96
2011,18,2,1992,338794.92,90
2011,19,1,1992,338274.53,90
2011,19,2,1991,337929.14,85
2011,20,1,1991,337271.09,98
2011,20,2,1990,336791.03,93
2011,21,1,1990,336032.32,86
2011,21,2,1989,335448.6,82
2011,22,1,1989,333788.38,72
2011,22,2,1988,332279.17,69
2011,23,1,1988,330376.46,89
2011,23,2,1987,328626.76,84
2011,24,1,1987,326629.13,73
2011,24,2,1986,324784.5,69
2011,25,1,1986,322561.33,89
2011,25,2,1985,320490.16,83
2011,26,1,1985,318800.63,91
2011,26,2,1984,317279.1,85
2011,27,1,1984,317397.77,95
2011,27,2,1983,317690.44,89
2011,28,1,1983,319497.98,99
2011,28,2,1982,321485.52,91
2011,29,1,1982,323740.18,112
2011,29,2,1981,326189.83,104
2011,30,1,1981,328361.75,109
2011,30,2,1980,330737.67,100
2011,31,1,1980,331874.34,133
2011,31,2,1979,333235,124
2011,32,1,1979,331486.71,129
2011,32,2,1978,329982.43,120
2011,33,1,1978,325217.09,137
2011,33,2,1977,320699.75,128
2011,34,1,1977,314799.63,134
2011,34,2,1976,309153.51,126
2011,35,1,1976,303229.88,147
2011,35,2,1975,297571.25,139
2011,36,1,1975,291748.08,163
2011,36,2,1974,286217.91,154
2011,37,1,1974,281090.07,153
2011,37,2,1973,276259.24,143
2011,38,1,1973,271988.07,144
2011,38,2,1972,267993.9,134
2011,39,1,1972,264011.58,191
2011,39,2,1971,260342.25,179
2011,40,1,1971,256242.68,187
2011,40,2,1970,252496.1,174
2011,41,1,1970,248698.87,216
2011,41,2,1969,245276.65,201
2011,42,1,1969,242395.13,218
2011,42,2,1968,239918.62,204
2011,43,1,1968,238032.47,220
2011,43,2,1967,236555.33,205
2011,44,1,1967,235079.83,230
2011,44,2,1966,234024.34,215
2011,45,1,1966,232650.28,245
2011,45,2,1965,231720.22,229
2011,46,1,1965,230408.27,285
2011,46,2,1964,229594.31,269
2011,47,1,1964,228229.45,299
2011,47,2,1963,227416.59,283
2011,48,1,1963,226056.75,338
2011,48,2,1962,225301.91,322
2011,49,1,1962,223914.3,340
2011,49,2,1961,223174.68,326
2011,50,1,1961,221789.31,366
2011,50,2,1960,221081.93,352
2011,51,1,1960,219655.48,412
2011,51,2,1959,218978.04,397
2011,52,1,1959,217427.55,451
2011,52,2,1958,216707.06,433
2011,53,1,1958,214962.18,452
2011,53,2,1957,214082.31,432
2011,54,1,1957,212258.74,525
2011,54,2,1956,211368.18,501
2011,55,1,1956,209458.79,545
2011,55,2,1955,208568.4,518
2011,56,1,1955,206410.67,582
2011,56,2,1954,205320.94,550
2011,57,1,1954,202781.06,627
2011,57,2,1953,201381.17,590
2011,58,1,1953,198392.08,644
2011,58,2,1952,196595.98,603
2011,59,1,1952,193414.08,695
2011,59,2,1951,191485.18,650
2011,60,1,1951,188169.05,755
2011,60,2,1950,186207.93,705
2011,61,1,1950,182737.97,835
2011,61,2,1949,180751.02,778
2011,62,1,1949,177211.88,882
2011,62,2,1948,175270.74,820
2011,63,1,1948,171536.11,912
2011,63,2,1947,169467.48,846
2011,64,1,1947,165665.18,941
2011,64,2,1946,163579.88,871
2011,65,1,1946,159636.7,973
2011,65,2,1945,157464.51,900
2011,66,1,1945,153622.85,1039
2011,66,2,1944,151642.18,961
2011,67,1,1944,148100.14,1080
2011,67,2,1943,146516.09,997
2011,68,1,1943,143232.99,1106
2011,68,2,1942,141967.89,1021
2011,69,1,1942,138816.83,1146
2011,69,2,1941,137743.77,1057
2011,70,1,1941,134143.91,1194
2011,70,2,1940,132701.05,1100
2011,71,1,1940,129180.21,1329
2011,71,2,1939,127982.37,1223
2011,72,1,1939,124892.85,1392
2011,72,2,1938,124304.33,1278
2011,73,1,1938,121293.36,1437
2011,73,2,1937,120877.39,1317
2011,74,1,1937,117831.41,1515
2011,74,2,1936,117487.42,1385
2011,75,1,1936,114003.66,1692
2011,75,2,1935,113446.9,1542
2011,76,1,1935,110004.56,1802
2011,76,2,1934,109741.22,1637
2011,77,1,1934,106153.79,1844
2011,77,2,1933,105874.37,1671
2011,78,1,1933,101628.86,1932
2011,78,2,1932,100797.36,1743
2011,79,1,1932,96299.63,2278
2011,79,2,1931,95587.9,2043
2011,80,1,1931,90690.74,2435
2011,80,2,1930,90004.58,2168
2011,81,1,1930,85015.64,2640
2011,81,2,1929,84528.7,2334
2011,82,1,1929,79448.06,2705
2011,82,2,1928,79076.42,2375
2011,83,1,1928,73752.19,2822
2011,83,2,1927,73264.96,2462
2011,84,1,1927,67626.64,2782
2011,84,2,1926,66857.32,2407
2011,85,1,1926,60694.35,3011
2011,85,2,1925,59517.39,2579
2011,86,1,1925,53098.52,3046
2011,86,2,1924,51835.65,2577
2011,87,1,1924,39129.99,3049
2011,87,2,1923,31548.33,2547
2011,88,1,1923,27297.37,2887
2011,88,2,1922,27972.41,2379
2011,89,1,1922,23699.9,2798
2011,89,2,1921,24078.4,2272
2011,90,1,1921,20057.77,2543
2011,90,2,1920,20346.15,2037
2011,91,1,1920,16418.99,2387
2011,91,2,1919,16415.84,1887
2011,92,1,1919,12924.38,1907
2011,92,2,1918,12804.93,1485
2011,93,1,1918,10135.76,1619
2011,93,2,1917,10195.59,1244
2011,94,1,1917,8009.92,1391
2011,94,2,1916,8122.25,1054
2011,95,1,1916,6296.97,1193
2011,95,2,1915,6416.69,891
2011,96,1,1915,4807.89,1026
2011,96,2,1914,4845.09,755
2011,97,1,1914,3521.94,786
2011,97,2,1913,3524.79,571
2011,98,1,1913,2514.94,581
2011,98,2,1912,2492.1,416
2011,99,1,1912,1681.48,461
2011,99,2,1911,1610.86,324
2011,100,1,1911,1053.55,255.33
2011,100,2,1910,1029.27,209.03
2011,101,1,1910,666.08,171.15
2011,101,2,1909,651.73,139.8
2011,102,1,1909,410.72,112.46
2011,102,2,1908,399.53,90.02
2011,103,1,1908,245.59,71.15
2011,103,2,1907,237.69,56.01
2011,104,1,1907,141.19,43.5
2011,104,2,1906,133.57,32.86
2011,105,1,1906,77.22,25.08
2011,105,2,1905,72.31,18.57
2011,106,1,1905,41.84,13.94
2011,106,2,1904,40.93,11
2011,107,1,1904,21.71,8.12
2011,107,2,1903,19.41,5.91
2011,108,1,1903,10.09,4.3
2011,108,2,1902,9.72,3.03
2011,109,1,1902,4.99,2.17
2011,109,2,1901,4.8,1.52
2011,110,1,1901,2.28,1.08
2011,110,2,1900,2.11,0.82
2011,111,1,1900,0.77,0.57
2011,111,2,1899,0.6,0.36
2011,112,1,1899,0.12,0.25
2011,112,2,1898,0,0
2011,113,1,1898,0,0
2011,113,2,1897,0,0
2011,114,1,1897,0,0
2011,114,2,1896,0,0
2011,115,1,1896,0,0
2011,115,2,1895,0,0
2011,116,1,1895,0,0
2011,116,2,1894,0,0
2011,117,1,1894,0,0
2011,117,2,1893,0,0
2011,118,1,1893,0,0
2011,118,2,1892,0,0
2011,119,1,1892,0,0
2011,119,2,1891,0,0
2011,120,1,1891,0,0
2011,120,2,1890,0,0
2011,121,1,1890,0,0
2011,121,2,1889,0,0
2011,122,1,1889,0,0
2011,122,2,1888,0,0
2011,123,1,1888,0,0
2011,123,2,1887,0,0
2011,124,1,1887,0,0
2011,124,2,1886,0,0
2011,125,1,1886,0,0
2011,125,2,1885,0,0
2011,126,1,1885,0,0
2011,126,2,1884,0,0
2011,127,1,1884,0,0
2011,127,2,1883,0,0
2011,128,1,1883,0,0
2011,128,2,1882,0,0
2011,129,1,1882,0,0
2011,129,2,1881,0,0
2011,130,1,1881,0,0
2011,130,2,1880,0,0
2012,0,1,2012,358654,3149
2012,0,2,2011,364842,518
2012,1,1,2011,363739,159
2012,1,2,2010,363267,113
2012,2,1,2010,360430.5,97
2012,2,2,2009,357778,71
